resultId,raceId,driverId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,position_change,is_fastest_lap,driver_experience,grid_experience_interaction,avg_position_last_5,constructorId_2,constructorId_3,constructorId_4,constructorId_5,constructorId_6,constructorId_7,constructorId_8,constructorId_9,constructorId_10,constructorId_11,constructorId_12,constructorId_15,constructorId_16,constructorId_17,constructorId_19,constructorId_23,constructorId_51,constructorId_117,constructorId_131,constructorId_164,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_215,statusId_11,statusId_131
24911,1045,842,10,8,6,6,6,8.0,57,+11.942,10799457,48,16,1:34.817,205.482,2,0,24,192,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24912,1045,817,3,6,7,7,7,6.0,57,+19.368,10806883,38,2,1:32.827,209.887,-1,0,111,666,5.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24913,1045,822,77,2,8,8,8,4.0,57,+19.680,10807195,28,4,1:33.352,208.706,-6,0,121,242,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24914,1045,839,31,7,9,9,9,2.0,57,+22.803,10810318,37,13,1:34.354,206.49,-2,0,27,189,7.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24926,1046,815,11,5,1,1,1,25.0,87,1:31:15.114,5475114,69,3,0:56.789,224.599,4,0,99,495,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24927,1046,839,31,11,2,2,2,18.0,87,+10.518,5485632,75,12,0:57.350,222.402,9,0,28,308,6.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24928,1046,840,18,10,3,3,3,15.0,87,+11.869,5486983,85,14,0:57.388,222.255,7,0,23,230,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24929,1046,832,55,8,4,4,4,12.0,87,+12.580,5487694,80,9,0:57.165,223.122,4,0,47,376,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24930,1046,817,3,7,5,5,5,10.0,87,+13.330,5488444,57,6,0:56.979,223.85,2,0,112,784,5.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24931,1046,848,23,12,6,6,6,8.0,87,+13.842,5488956,52,8,0:57.056,223.548,6,0,26,312,8.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24932,1046,826,26,6,7,7,7,6.0,87,+14.534,5489648,80,7,0:57.001,223.764,-1,0,35,210,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24933,1046,822,77,1,8,8,8,4.0,87,+15.389,5490503,60,2,0:56.563,225.497,-7,0,122,122,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24934,1046,847,63,2,9,9,9,3.0,87,+18.556,5493670,80,1,0:55.404,230.214,-7,1,6,12,11.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24935,1046,846,4,19,10,10,10,1.0,87,+19.541,5494655,85,11,0:57.270,222.713,9,0,19,361,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24936,1046,842,10,9,11,11,11,0.0,87,+20.527,5495641,53,10,0:57.220,222.908,-2,0,25,225,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24937,1046,20,5,13,12,12,12,0.0,87,+22.611,5497725,56,5,0:56.905,224.141,1,0,207,2691,9.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24938,1046,841,99,14,13,13,13,0.0,87,+24.111,5499225,56,4,0:56.887,224.212,1,0,12,168,12.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24939,1046,8,7,18,14,14,14,0.0,87,+26.153,5501267,56,13,0:57.375,222.305,4,0,192,3456,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24940,1046,825,20,15,15,15,15,0.0,87,+32.370,5507484,57,16,0:57.516,221.76,0,0,37,555,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24941,1046,851,89,17,16,16,16,0.0,87,+33.674,5508788,56,15,0:57.392,222.24,1,0,1,17,16.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24942,1046,850,51,20,17,17,17,0.0,87,+36.858,5511972,56,17,0:57.742,220.892,3,0,1,20,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24946,1047,830,33,1,1,1,1,25.0,55,1:36:28.645,5788645,14,2,1:40.958,198.046,0,0,86,86,2.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24947,1047,822,77,2,2,2,2,18.0,55,+15.976,5804621,40,3,1:41.131,197.707,0,0,123,246,4.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24948,1047,1,44,3,3,3,3,15.0,55,+18.415,5807060,37,5,1:41.420,197.144,0,0,230,690,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24949,1047,848,23,5,4,4,4,12.0,55,+19.987,5808632,42,4,1:41.227,197.52,1,0,27,135,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24950,1047,846,4,4,5,5,5,10.0,55,+1:00.729,5849374,53,12,1:41.964,196.092,-1,0,20,80,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24951,1047,832,55,6,6,6,6,8.0,55,+1:05.662,5854307,48,11,1:41.947,196.125,0,0,48,288,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24952,1047,817,3,11,7,7,7,7.0,55,+1:13.748,5862393,55,1,1:40.926,198.109,4,1,113,1243,6.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24953,1047,842,10,9,8,8,8,4.0,55,+1:29.718,5878363,53,15,1:42.474,195.116,1,0,26,234,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24954,1047,839,31,10,9,9,9,2.0,55,+1:41.069,5799996,47,18,1:42.894,194.32,1,0,29,290,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24955,1047,840,18,8,10,10,10,1.0,55,+1:42.738,5790314,41,9,1:41.866,196.281,-2,0,24,192,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24966,1052,1,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1,0,231,462,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24967,1052,830,33,1,2,2,2,18.0,56,+0.745,5524642,41,2,1:33.228,208.984,-1,0,87,87,2.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24968,1052,822,77,3,3,3,3,16.0,56,+37.383,5561280,56,1,1:32.090,211.566,0,1,124,372,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24969,1052,846,4,7,4,4,4,12.0,56,+46.466,5570363,38,6,1:34.396,206.398,3,0,21,147,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24970,1052,815,11,0,5,5,5,10.0,56,+52.047,5575944,44,3,1:33.970,207.334,-5,0,100,0,3.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24971,1052,844,16,4,6,6,6,8.0,56,+59.090,5582987,39,11,1:34.988,205.112,-2,0,35,140,5.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24972,1052,817,3,6,7,7,7,6.0,56,+66.004,5589901,36,10,1:34.932,205.233,-1,0,114,684,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24973,1052,832,55,8,8,8,8,4.0,56,+67.100,5590997,48,7,1:34.509,206.151,0,0,49,392,5.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24974,1052,852,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,4,0,1,13,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24975,1052,840,18,10,10,10,10,1.0,56,+86.713,5610610,31,9,1:34.865,205.378,0,0,25,250,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24976,1052,8,7,14,11,11,11,0.0,56,+88.864,5612761,45,14,1:35.192,204.672,3,0,193,2702,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24986,1053,830,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.96,2,0,88,264,2.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24987,1053,1,44,1,2,2,2,19.0,63,+22.000,7376598,60,1,1:16.702,230.403,-1,1,232,232,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24988,1053,846,4,7,3,3,3,15.0,63,+23.702,7378300,63,3,1:18.259,225.819,4,0,22,154,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24989,1053,844,16,4,4,4,4,12.0,63,+25.579,7380177,60,6,1:18.379,225.473,0,0,36,144,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24990,1053,832,55,11,5,5,5,10.0,63,+27.036,7381634,60,7,1:18.490,225.154,6,0,50,550,5.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24991,1053,817,3,6,6,6,6,8.0,63,+51.220,7405818,54,12,1:19.341,222.739,0,0,115,690,6.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24992,1053,842,10,5,7,7,7,6.0,63,+52.818,7407416,52,9,1:18.994,223.718,-2,0,27,135,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24993,1053,840,18,10,8,8,8,4.0,63,+56.909,7411507,59,8,1:18.782,224.32,2,0,26,260,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24994,1053,839,31,9,9,9,9,2.0,63,+65.704,7420302,62,15,1:19.422,222.512,0,0,30,270,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24995,1053,4,14,15,10,10,10,1.0,63,+66.561,7421159,62,14,1:19.417,222.526,5,0,193,2895,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24996,1053,815,11,2,11,11,11,0.0,63,+67.151,7421749,62,13,1:19.396,222.585,-9,0,101,202,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24997,1053,852,22,20,12,12,12,0.0,63,+73.184,7427782,49,4,1:18.334,225.603,8,0,2,40,10.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24998,1053,8,7,16,13,13,13,0.0,63,+94.773,7449371,62,5,1:18.353,225.548,3,0,194,3104,11.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25006,1054,1,44,2,1,1,1,25.0,66,1:34:31.421,5671421,47,4,1:20.933,206.971,1,0,233,466,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25007,1054,830,33,3,2,2,2,18.0,66,+29.148,5700569,62,3,1:20.695,207.581,1,0,89,267,1.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25008,1054,822,77,1,3,3,3,16.0,66,+33.530,5704951,65,1,1:19.865,209.738,-2,1,125,125,4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25009,1054,815,11,4,4,4,4,12.0,66,+39.735,5711156,55,2,1:20.643,207.715,0,0,102,408,4.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25010,1054,846,4,7,5,5,5,10.0,66,+51.369,5722790,55,7,1:21.696,205.038,2,0,23,161,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25011,1054,844,16,8,6,6,6,8.0,66,+55.781,5727202,63,6,1:21.496,205.541,2,0,37,296,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25012,1054,839,31,6,7,7,7,6.0,66,+1:03.749,5735170,34,8,1:21.886,204.562,-1,0,31,186,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25013,1054,4,14,13,8,8,8,4.0,66,+1:04.808,5673229,66,5,1:21.032,206.718,5,0,194,2522,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25014,1054,817,3,16,9,9,9,2.0,66,+1:15.369,5746790,64,10,1:21.987,204.31,7,0,116,1856,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25015,1054,842,10,9,10,10,10,1.0,66,+1:16.463,5747884,65,11,1:22.014,204.243,-1,0,28,252,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25016,1054,832,55,5,11,11,11,0.0,66,+1:18.955,5750376,60,14,1:22.325,203.471,-6,0,51,255,6.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25026,1055,1,44,1,1,1,1,25.0,66,1:33:07.680,5587680,54,5,1:20.665,208.64,0,0,234,234,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25027,1055,830,33,2,2,2,2,19.0,66,+15.841,5603521,62,1,1:18.149,215.357,0,1,90,180,1.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25028,1055,822,77,3,3,3,3,15.0,66,+26.610,5614290,65,2,1:19.430,211.884,0,0,126,378,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25029,1055,844,16,4,4,4,4,12.0,66,+54.616,5642296,64,4,1:20.459,209.174,0,0,38,152,4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25030,1055,815,11,8,5,5,5,10.0,66,+1:03.671,5651351,60,3,1:19.483,211.743,3,0,103,824,5.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25031,1055,817,3,7,6,6,6,8.0,66,+1:13.768,5661448,60,10,1:21.853,205.612,1,0,117,819,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25032,1055,832,55,6,7,7,7,6.0,66,+1:14.670,5662350,53,9,1:21.568,206.33,-1,0,52,312,7.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25047,1056,832,55,4,2,2,2,18.0,78,+8.968,5945788,35,5,1:14.621,160.989,2,0,53,212,6.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25046,1056,830,33,2,1,1,1,25.0,78,1:38:56.820,5936820,58,6,1:14.649,160.929,1,0,91,182,1.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25048,1056,846,4,5,3,3,3,15.0,78,+19.427,5956247,76,7,1:14.670,160.883,2,0,24,120,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25049,1056,815,11,9,4,4,4,12.0,78,+20.490,5957310,32,3,1:14.552,161.138,5,0,104,936,5.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25050,1056,20,5,8,5,5,5,10.0,78,+52.591,5989411,33,11,1:15.316,159.503,3,0,208,1664,8.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25051,1056,842,10,6,6,6,6,8.0,78,+53.896,5990716,71,14,1:15.412,159.3,0,0,29,174,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25052,1056,1,44,7,7,7,7,7.0,78,+1:08.231,6005051,69,1,1:12.909,164.769,0,1,235,1645,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25066,1057,815,11,6,1,1,1,25.0,51,2:13:36.410,8016410,45,2,1:44.687,206.432,5,0,105,630,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25067,1057,20,5,11,2,2,2,18.0,51,+1.385,8017795,41,4,1:44.890,206.032,9,0,209,2299,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25068,1057,842,10,4,3,3,3,15.0,51,+2.762,8019172,44,6,1:45.220,205.386,1,0,30,120,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25069,1057,844,16,1,4,4,4,12.0,51,+3.828,8020238,46,8,1:45.382,205.071,-3,0,39,39,4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25070,1057,846,4,9,5,5,5,10.0,51,+4.754,8021164,41,7,1:45.326,205.18,4,0,25,225,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25071,1057,4,14,8,6,6,6,8.0,51,+6.382,8022792,42,11,1:45.624,204.601,2,0,195,1560,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25072,1057,852,22,7,7,7,7,6.0,51,+6.624,8023034,46,5,1:44.939,205.936,0,0,3,21,9.333333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25073,1057,832,55,5,8,8,8,4.0,51,+7.709,8024119,42,13,1:45.700,204.454,-3,0,54,270,6.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25074,1057,817,3,13,9,9,9,2.0,51,+8.874,8025284,43,14,1:45.713,204.428,4,0,118,1534,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25075,1057,8,7,14,10,10,10,1.0,51,+9.576,8025986,43,10,1:45.601,204.645,4,0,195,2730,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25076,1057,841,99,20,11,11,11,0.0,51,+10.254,8026664,44,9,1:45.575,204.696,9,0,13,260,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25077,1057,822,77,10,12,12,12,0.0,51,+11.264,8027674,43,12,1:45.665,204.521,-2,0,127,1270,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25078,1057,854,47,17,13,13,13,0.0,51,+14.241,8030651,41,18,1:47.624,200.799,4,0,1,17,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25079,1057,853,9,18,14,14,14,0.0,51,+14.315,8030725,40,19,1:47.747,200.569,4,0,1,18,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25080,1057,1,44,2,15,15,15,0.0,51,+17.668,8034078,43,3,1:44.769,206.27,-13,0,236,472,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25081,1057,849,6,16,16,16,16,0.0,51,+43.379,8059789,42,17,1:46.608,202.712,0,0,7,112,13.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25086,1059,830,33,1,1,1,1,26.0,53,1:27:25.770,5245770,35,1,1:36.404,218.156,0,1,92,92,1.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25087,1059,1,44,2,2,2,2,18.0,53,+2.904,5248674,44,5,1:37.410,215.903,0,0,237,474,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25088,1059,815,11,4,3,3,3,15.0,53,+8.811,5254581,53,2,1:36.693,217.504,1,0,106,424,3.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25089,1059,822,77,3,4,4,4,12.0,53,+14.618,5260388,19,3,1:36.960,216.905,-1,0,128,384,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25090,1059,846,4,8,5,5,5,10.0,53,+1:04.032,5309802,52,6,1:37.425,215.87,3,0,26,208,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25091,1059,817,3,10,6,6,6,8.0,53,+1:15.857,5321627,45,14,1:38.324,213.896,4,0,119,1190,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25092,1059,842,10,6,7,7,7,6.0,53,+1:16.596,5322366,44,11,1:38.103,214.378,-1,0,31,186,6.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25093,1059,4,14,9,8,8,8,4.0,53,+1:17.695,5323465,44,7,1:37.646,215.382,1,0,196,1764,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25094,1059,20,5,12,9,9,9,2.0,53,+1:19.666,5325436,52,4,1:37.138,216.508,3,0,210,2520,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25095,1059,840,18,19,10,10,10,1.0,53,+1:31.946,5337716,44,9,1:37.828,214.981,9,0,27,513,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25096,1059,832,55,5,11,11,11,0.0,53,+1:39.337,5345107,19,18,1:38.931,212.584,-6,0,55,275,7.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25106,1058,830,33,1,1,1,1,25.0,71,1:22:18.925,4938925,68,3,1:08.017,228.542,0,0,93,93,1.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25107,1058,1,44,2,2,2,2,19.0,71,+35.743,4974668,71,1,1:07.058,231.811,0,1,238,476,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25108,1058,822,77,5,3,3,3,15.0,71,+46.907,4985832,43,5,1:08.619,226.537,2,0,129,645,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
